assay_chembl_id,canonical_smiles,data_validity_comment,molecule_chembl_id,pchembl_value,relation,src_id,standard_relation,standard_type,standard_units,standard_value,type,units,value
CHEMBL5731991,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCCC1)c1cccs1,,CHEMBL5797359,5.72,=,37,=,IC50,nM,1890.0,IC50,nM,1890.0
CHEMBL5731991,CCC1CCC(C(=O)N[C@@H](CCN2C3CCC2CC(n2c(C)nnc2C(C)C)C3)c2ccsc2)CC1,,CHEMBL6016733,4.84,=,37,=,IC50,nM,14420.0,IC50,nM,14420.0
CHEMBL5731991,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccsc1,,CHEMBL5810758,4.98,=,37,=,IC50,nM,10580.0,IC50,nM,10580.0
CHEMBL5731991,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCCC1)c1ccsc1,,CHEMBL6045344,5.46,=,37,=,IC50,nM,3510.0,IC50,nM,3510.0
CHEMBL5731991,Cc1ccc([C@H](CCN2C3CCC2CC(n2c(C)nnc2C(C)C)C3)NC(=O)C2CCC(F)(F)CC2)s1,,CHEMBL5922640,5.07,=,37,=,IC50,nM,8440.0,IC50,nM,8440.0
CHEMBL5731991,Cc1nc2c(n1C1CC3CCC(C1)N3CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccsc1)CCN(C(=O)C(C)C)C2,,CHEMBL5825921,5.87,=,37,=,IC50,nM,1360.0,IC50,nM,1360.0
CHEMBL5731991,CCc1ccc([C@H](CCN2C3CCC2CC(n2c(C)nnc2C(C)C)C3)NC(=O)C2CCCCC2)s1,,CHEMBL5943127,6.08,=,37,=,IC50,nM,840.0,IC50,nM,840.0
CHEMBL5731991,Cc1cc(C)c([C@H](CCN2C3CCC2CC(n2c(C)nnc2C(C)C)C3)NC(=O)C2CCCCC2)s1,,CHEMBL5843724,6.09,=,37,=,IC50,nM,810.0,IC50,nM,810.0
CHEMBL5731991,Cc1sc([C@H](CCN2C3CCC2CC(n2c(C)nnc2C(C)C)C3)NC(=O)C2CCC(F)(F)CC2)c(C)c1C,,CHEMBL5983169,5.46,=,37,=,IC50,nM,3470.0,IC50,nM,3470.0
CHEMBL5731991,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,,CHEMBL473,7.05,=,37,=,IC50,nM,90.0,IC50,nM,90.0
CHEMBL5731991,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,,CHEMBL1729,6.72,=,37,=,IC50,nM,190.0,IC50,nM,190.0
CHEMBL5731991,Cc1nnc(C(C)C)n1[C@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,,CHEMBL256907,5.11,=,37,=,IC50,nM,7750.0,IC50,nM,7750.0
CHEMBL5732052,OC(c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1)c1c(F)cncc1F,,CHEMBL6056182,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,OC(c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1)c1cncc(F)c1Cl,,CHEMBL5759810,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,O=c1[nH]ccnc1C(O)c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1,,CHEMBL6058376,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,COc1nnc(Cl)cc1C(O)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1Cl,,CHEMBL5796119,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,COc1cc(C(O)c2ccc(F)c(-c3ncnc4cc(N5CCOCC5)ccc34)c2)c(Cl)nn1,,CHEMBL5982671,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,COc1cc(Cl)nnc1C(O)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1Cl,,CHEMBL6019675,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,COc1nnccc1C(O)c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1,,CHEMBL5900906,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,COc1nnccc1C(O)c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1,,CHEMBL5900906,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,CC(C)(C)Oc1nccnc1C(O)c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1,,CHEMBL6053796,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,COc1nccnc1C(O)c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1,,CHEMBL5854342,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,OC(c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1)c1c(Cl)cncc1Cl,,CHEMBL5842333,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,COc1ccnnc1C(O)c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1,,CHEMBL5761266,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,OC(c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)sc23)c1)c1nccnc1Cl,,CHEMBL5826481,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,OC(c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1)c1nccnc1Cl,,CHEMBL5876088,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,OC(c1cccnn1)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1Cl,,CHEMBL5781609,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,OC(c1cccnn1)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1Cl,,CHEMBL5781609,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,COc1cnc(C(O)c2ccc(F)c(-c3ncnc4cc(N5CCOCC5)ccc34)c2)c(Cl)c1,,CHEMBL5982773,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,OC(c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1)c1nccnc1OC1COC1,,CHEMBL5900493,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,OC(c1cnccn1)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1Cl,,CHEMBL5849363,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,OC(c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1)c1nc(Cl)cnc1Cl,,CHEMBL5798926,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,OC(c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)sc23)c1)c1nccnc1Cl,,CHEMBL5826481,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,OC(c1ccn2nccc2n1)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1Cl,,CHEMBL5896258,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,COc1nnc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)c2ccncc12,,CHEMBL6017954,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,OC(c1ccc(Cl)nn1)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1Cl,,CHEMBL5883518,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,OC(c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1)c1ncccc1Cl,,CHEMBL5954562,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,Cn1nc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)ccc1=O,,CHEMBL5971496,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,Cn1nc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)ccc1=O,,CHEMBL5971496,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,Cc1cnnc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)c1,,CHEMBL5816995,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,OC(c1cccnn1)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1F,,CHEMBL5846761,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,OC(c1ccc2nccn2n1)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1F,,CHEMBL5883008,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,OC(c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1)c1nccnc1Cl,,CHEMBL5876088,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,OC(c1ccc2nccn2n1)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1Cl,,CHEMBL5755271,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,OC(c1ccc2nccn2n1)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1Cl,,CHEMBL5755271,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,Cn1nc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)ccc1=O,,CHEMBL5971496,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,COc1cnc(C(O)c2ccc(F)c(-c3ncnc4cc(N5CCOCC5)ccc34)c2)cn1,,CHEMBL5775380,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,OC(c1ccc2nccn2n1)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1Cl,,CHEMBL5755271,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,OC(c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1Cl)c1nccnc1Cl,,CHEMBL5799485,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,OC(c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1)c1c(F)cncc1Cl,,CHEMBL6000039,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,Cc1nccnc1C(O)c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1,,CHEMBL5781990,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,CCOc1cnnc(C(O)c2ccc(F)c(-c3ncnc4cc(N5CCOCC5)ccc34)c2)c1,,CHEMBL5891111,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,Cc1nccnc1[C@H](O)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1F,,CHEMBL5896081,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,Cc1nccnc1C(O)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1F,,CHEMBL5822977,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,COc1cncnc1C(O)c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1,,CHEMBL6040207,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,Cc1cnc(C)c(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2F)n1,,CHEMBL5787834,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,OC(c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)ccc1Cl)c1ncnc2ccsc12,,CHEMBL5981733,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,CCn1nc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)ccc1=O,,CHEMBL6055613,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,OC(c1ccc(OC2COC2)nn1)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1Cl,,CHEMBL5869725,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,CC(C#N)Oc1ccc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)nn1,,CHEMBL5926851,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,CC(C#N)Oc1ccc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)nn1,,CHEMBL5926851,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,CC(C#N)Oc1ccc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)nn1,,CHEMBL5926851,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,OCCNc1nccnc1C(O)c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1,,CHEMBL5832128,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,CSc1ccc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)nn1,,CHEMBL5746940,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,COc1nnc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)cc1C,,CHEMBL5929612,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,COCCOc1ccc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)nn1,,CHEMBL5790750,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,OC(c1ccc(OCC(F)(F)F)nn1)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1Cl,,CHEMBL6057597,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,Nc1nccnc1C(O)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1Cl,,CHEMBL5849893,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,N#Cc1ccc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)nn1,,CHEMBL5992260,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,N#CCOc1ccc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)nn1,,CHEMBL5800793,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,OC(c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1)c1ccc(OC(F)F)nn1,,CHEMBL5805827,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,C#CC(O)(c1ccc(OC)nn1)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1Cl,,CHEMBL5761754,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,COc1ccc(C(C)(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)nn1,,CHEMBL5881471,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,COc1ccc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)sc34)c(F)cc2Cl)nn1,,CHEMBL5800084,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,COc1ccc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)sc34)c(F)cc2Cl)nn1,,CHEMBL5800084,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,COc1ccc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)sc34)c(F)cc2Cl)nn1,,CHEMBL5800084,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,COc1ccc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)nn1,,CHEMBL5768114,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,COc1ccc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2F)nn1,,CHEMBL5981326,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,CCOc1ccc(C(O)c2ccc(F)c(-c3ncnc4cc(N5CCOCC5)ccc34)c2)nn1,,CHEMBL5749492,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,COc1ccc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)nn1,,CHEMBL5768114,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,CC(O)(c1cncc(-c2ncnc3cc(N4CCOCC4)ccc23)c1)c1nccs1,,CHEMBL5959053,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,OC(c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ncc23)c1)c1nccs1,,CHEMBL5889518,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,OCc1csc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ncc34)c(F)cc2Cl)n1,,CHEMBL5896422,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,CNCc1csc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)n1,,CHEMBL5860861,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,OC(c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)sc23)c1)c1nccs1,,CHEMBL6058437,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,OC(c1ccc(-c2ncnc3cc(N4CCOCC4)ccc23)s1)c1nccs1,,CHEMBL5907528,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,OC(c1cccc(-c2ncnc3cc(N4CCOCC4)ccc23)c1)c1nccs1,,CHEMBL5763465,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,CC(O)(c1cccc(-c2ncnc3cc(N4CCOCC4)ccc23)c1)c1nccs1,,CHEMBL5969254,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,CC(O)(c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1)c1nccs1,,CHEMBL5942478,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,OCc1csc(C(O)c2cc(-c3ncnc4cc(N5C6CCC5COC6)ccc34)c(F)cc2Cl)n1,,CHEMBL6037677,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,OC(c1cnc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1)c1nccs1,,CHEMBL5831440,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,CCNCc1csc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)n1,,CHEMBL5804021,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,CCNCc1csc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)n1,,CHEMBL5804021,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,Cc1nc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ncc34)cnc2F)sc1C,,CHEMBL5991362,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,Cc1csc(C(O)c2cnc(F)c(-c3ncnc4cc(N5CCOCC5)ncc34)c2)n1,,CHEMBL6032229,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,CC(O)c1csc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)n1,,CHEMBL5864604,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,CCn1cc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)cn1,,CHEMBL5742984,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,Cc1nc(C(O)c2cnc(F)c(-c3ncnc4cc(N5CCOCC5)ncc34)c2)sc1C,,CHEMBL6053505,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,Cc1nc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)cnc2F)sc1C,,CHEMBL5902129,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,Cc1nc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)cnc2F)sc1C,,CHEMBL5902129,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,Cc1cc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)cc1C(O)c1nccs1,,CHEMBL5801138,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,Cn1nccc1C(O)c1ccc(F)c(-c2nc(Cl)nc3cc(N4CCOCC4)ccc23)c1,,CHEMBL5789812,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,C#Cc1nc(-c2cc(C(O)c3nccs3)ccc2F)c2ccc(N3CCOCC3)cc2n1,,CHEMBL5858570,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,OC(c1ccccn1)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1F,,CHEMBL5798593,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,Cn1nc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2F)ccc1=O,,CHEMBL5741788,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,COc1ccc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2F)cn1,,CHEMBL5980115,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,COc1ccc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2F)nc1,,CHEMBL5781489,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,CNC(=O)C(c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1)c1ncccc1Cl,,CHEMBL5981428,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,Cc1nccnc1C(O)c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)cnc23)c1,,CHEMBL5970203,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,Cc1nccnc1C(O)c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1,,CHEMBL5781990,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,COc1ccc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)nn1,,CHEMBL5768114,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,COc1nccnc1C(O)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1Cl,,CHEMBL5977882,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,COc1nccnc1C(O)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1Cl,,CHEMBL5977882,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,Cc1nccnc1C(O)c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1,,CHEMBL5781990,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,COc1ccc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)nn1,,CHEMBL5768114,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,COc1nccnc1C(O)c1cc(-c2ncnc3cc(N4CCOCC4)cnc23)c(F)cc1Cl,,CHEMBL5992485,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,COc1nccnc1C(C(N)=O)c1cc(-c2ncnc3cc(N4CCOCC4)cc(F)c23)c(F)cc1Cl,,CHEMBL5927173,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,NC(=O)C(c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1)c1nncc2sccc12,,CHEMBL6016532,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,NC(=O)C(c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1Cl)c1ncccc1Cl,,CHEMBL5848898,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,NC(=O)C(c1cncc(Cl)c1)c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1,,CHEMBL5795860,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
CHEMBL5732052,Cc1nccnc1C(C(N)=O)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)ccc1Cl,,CHEMBL5998261,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,COc1ccc(C(C(N)=O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)ccc2Cl)nn1,,CHEMBL6022047,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,NC(=O)C(c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1)c1ncccc1Cl,,CHEMBL5856476,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,Cc1ncc(C(O)c2ccc(F)c(-c3ncnc4cc(N5CCOCC5)ccc34)c2)nc1C,,CHEMBL5781853,4.70,=,37,=,Ki,nM,20000.0,Ki,nM,20000.0
CHEMBL5732052,NC(=O)C(c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)ccc1Cl)c1nccnc1Cl,,CHEMBL6014328,4.90,=,37,=,Ki,nM,12500.0,Ki,nM,12500.0
